Year,Project Code,Trip No,Location Code,Location,Pot No,Depth Fathoms,Pot Condition,Specimen No,Number Of Specimens,Recruit Status,Species Code,Sex Code,Width Millimeters,Shell Condition Code,Egg Percent,Egg Development Code,Egg Condition Code,Parasite,Parasite Code,Pot Comment
2020,7,1,23,Juneau,91,35,Normal,72,1,Pre_Recruit,931,1,136,3,,,,,,
2020,7,1,23,Juneau,91,35,Normal,73,1,Recruit,931,1,140,3,,,,,,
2020,7,1,23,Juneau,91,35,Normal,74,1,Pre_Recruit,931,1,134,3,,,,,,
2020,7,1,23,Juneau,91,35,Normal,75,1,Recruit,931,1,145,3,,,,,,
2020,7,1,23,Juneau,91,35,Normal,76,1,Pre_Recruit,931,1,133,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,91,35,Normal,77,1,Pre_Recruit,931,1,134,3,,,,,,
2020,7,1,23,Juneau,91,35,Normal,78,1,Recruit,931,1,168,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,91,35,Normal,79,1,Recruit,931,1,144,3,,,,,,
2020,7,1,23,Juneau,91,35,Normal,80,1,Pre_Recruit,931,1,136,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,91,35,Normal,81,1,Recruit,931,1,142,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,91,35,Normal,82,1,Pre_Recruit,931,1,133,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,91,35,Normal,83,1,Pre_Recruit,931,1,131,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,91,35,Normal,84,1,Pre_Recruit,931,1,125,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,91,35,Normal,85,1,Pre_Recruit,931,1,129,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,91,35,Normal,86,1,Pre_Recruit,931,1,127,3,,,,,,
2020,7,1,23,Juneau,91,35,Normal,87,1,Pre_Recruit,931,1,134,3,,,,,,
2020,7,1,23,Juneau,91,35,Normal,88,1,Mature_Female,931,2,112,3,70,1,1,Bitter crab,6,
2020,7,1,23,Juneau,92,40,Normal,21,2,Recruit,931,1,144,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,22,2,Pre_Recruit,931,1,132,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,23,2,Recruit,931,1,140,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,24,2,Pre_Recruit,931,1,137,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,25,2,Recruit,931,1,139,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,26,2,Recruit,931,1,152,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,92,40,Normal,27,2,Pre_Recruit,931,1,132,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,28,2,Pre_Recruit,931,1,128,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,92,40,Normal,29,2,Pre_Recruit,931,1,132,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,30,2,Pre_Recruit,931,1,110,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,92,40,Normal,31,2,Recruit,931,1,146,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,32,2,Pre_Recruit,931,1,134,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,33,2,Pre_Recruit,931,1,136,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,34,2,Pre_Recruit,931,1,123,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,35,2,Recruit,931,1,139,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,36,2,Recruit,931,1,159,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,92,40,Normal,37,2,Pre_Recruit,931,1,131,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,38,2,Pre_Recruit,931,1,125,3,,,,,,
2020,7,1,23,Juneau,92,40,Normal,39,2,Pre_Recruit,931,1,134,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,92,40,Normal,40,2,Juvenile,931,1,94,4,,,,,,
2020,7,1,23,Juneau,92,40,Normal,41,2,Recruit,931,1,142,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,92,40,Normal,42,2,Juvenile,931,1,98,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,92,40,Normal,43,1,Post_Recruit,931,1,171,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,28,1,Recruit,931,1,153,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,29,1,Recruit,931,1,138,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,30,1,Recruit,931,1,164,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,31,1,Post_Recruit,931,1,172,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,32,1,Recruit,931,1,144,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,33,1,Recruit,931,1,165,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,34,1,Recruit,931,1,139,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,35,1,Recruit,931,1,155,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,36,1,Post_Recruit,931,1,170,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,37,1,Recruit,931,1,169,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,38,1,Recruit,931,1,139,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,39,1,Post_Recruit,931,1,175,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,40,1,Recruit,931,1,145,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,41,1,Recruit,931,1,166,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,42,1,Post_Recruit,931,1,174,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,43,1,Pre_Recruit,931,1,130,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,44,1,Recruit,931,1,145,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,45,1,Recruit,931,1,152,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,46,1,Post_Recruit,931,1,181,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,47,1,Post_Recruit,931,1,170,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,48,1,Recruit,931,1,144,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,49,1,Recruit,931,1,142,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,50,1,Recruit,931,1,168,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,51,1,Recruit,931,1,168,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,52,1,Recruit,931,1,159,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,53,1,Post_Recruit,931,1,177,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,54,1,Pre_Recruit,931,1,127,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,93,53,Normal,55,1,Pre_Recruit,931,1,131,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,56,1,Pre_Recruit,931,1,129,3,,,,,,
2020,7,1,23,Juneau,93,53,Normal,57,1,Pre_Recruit,931,1,123,4,,,,Bitter crab,6,
2020,7,1,23,Juneau,94,48,Normal,28,2,Pre_Recruit,931,1,131,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,29,2,Recruit,931,1,141,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,30,2,Recruit,931,1,153,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,94,48,Normal,31,2,Pre_Recruit,931,1,124,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,94,48,Normal,32,2,Pre_Recruit,931,1,125,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,33,2,Recruit,931,1,156,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,34,2,Recruit,931,1,143,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,35,2,Pre_Recruit,931,1,137,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,36,2,Pre_Recruit,931,1,136,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,37,2,Recruit,931,1,144,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,38,2,Recruit,931,1,143,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,39,2,Recruit,931,1,155,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,94,48,Normal,40,2,Pre_Recruit,931,1,124,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,41,2,Recruit,931,1,160,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,94,48,Normal,42,2,Recruit,931,1,156,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,43,2,Pre_Recruit,931,1,137,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,94,48,Normal,44,2,Recruit,931,1,152,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,45,2,Recruit,931,1,141,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,94,48,Normal,46,2,Pre_Recruit,931,1,127,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,47,2,Recruit,931,1,156,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,94,48,Normal,48,2,Recruit,931,1,157,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,94,48,Normal,49,2,Recruit,931,1,156,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,50,1,Pre_Recruit,931,1,133,3,,,,,,
2020,7,1,23,Juneau,94,48,Normal,51,1,Mature_Female,931,2,116,3,70,1,1,Bitter crab,6,
2020,7,1,23,Juneau,95,49,Normal,23,1,Post_Recruit,931,1,159,5,,,,,,
2020,7,1,23,Juneau,95,49,Normal,24,1,Pre_Recruit,931,1,136,5,,,,,,
2020,7,1,23,Juneau,95,49,Normal,25,1,Pre_Recruit,931,1,134,3,,,,,,
2020,7,1,23,Juneau,95,49,Normal,26,1,Pre_Recruit,931,1,133,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,95,49,Normal,27,1,Recruit,931,1,154,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,95,49,Normal,28,1,Post_Recruit,931,1,161,4,,,,,,
2020,7,1,23,Juneau,95,49,Normal,29,1,Post_Recruit,931,1,147,5,,,,,,
2020,7,1,23,Juneau,95,49,Normal,30,1,Pre_Recruit,931,1,125,3,,,,,,
2020,7,1,23,Juneau,95,49,Normal,31,1,Recruit,931,1,141,3,,,,,,
2020,7,1,23,Juneau,95,49,Normal,32,1,Recruit,931,1,145,3,,,,,,
2020,7,1,23,Juneau,95,49,Normal,33,1,Post_Recruit,931,1,145,5,,,,,,
2020,7,1,23,Juneau,95,49,Normal,34,1,Pre_Recruit,931,1,131,4,,,,,,
2020,7,1,23,Juneau,95,49,Normal,35,1,Post_Recruit,931,1,179,3,,,,,,
2020,7,1,23,Juneau,95,49,Normal,36,1,Post_Recruit,931,1,172,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,95,49,Normal,37,1,Recruit,931,1,154,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,95,49,Normal,38,1,Recruit,931,1,152,3,,,,,,
2020,7,1,23,Juneau,95,49,Normal,39,1,Recruit,931,1,142,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,95,49,Normal,40,1,Recruit,931,1,154,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,95,49,Normal,41,1,Recruit,931,1,144,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,95,49,Normal,42,1,Recruit,931,1,139,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,95,49,Normal,43,1,Recruit,931,1,147,3,,,,,,
2020,7,1,23,Juneau,95,49,Normal,44,1,Post_Recruit,931,1,150,4,,,,,,
2020,7,1,23,Juneau,95,49,Normal,45,1,Recruit,931,1,148,3,,,,,,
2020,7,1,23,Juneau,95,49,Normal,46,1,Recruit,931,1,144,3,,,,,,
2020,7,1,23,Juneau,95,49,Normal,47,1,Recruit,931,1,140,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,95,49,Normal,48,1,Post_Recruit,931,1,145,4,,,,Bitter crab,6,
2020,7,1,23,Juneau,95,49,Normal,49,1,Mature_Female,931,2,104,3,60,1,1,Bitter crab,6,
2020,7,1,23,Juneau,96,35,Normal,48,1,Recruit,931,1,166,3,,,,,,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,49,1,Pre_Recruit,931,1,132,3,,,,,,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,50,1,Pre_Recruit,931,1,119,3,,,,,,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,51,1,Pre_Recruit,931,1,135,3,,,,Bitter crab,6,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,52,1,Pre_Recruit,931,1,135,3,,,,,,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,53,1,Juvenile,931,1,105,3,,,,,,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,54,1,Pre_Recruit,931,1,134,4,,,,,,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,55,1,Pre_Recruit,931,1,110,3,,,,,,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,56,1,Pre_Recruit,931,1,134,3,,,,Bitter crab,6,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,57,1,Juvenile,931,1,101,3,,,,,,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,58,1,Post_Recruit,931,1,160,4,,,,,,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,59,1,Pre_Recruit,931,1,129,3,,,,,,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,60,1,Post_Recruit,931,1,147,4,,,,Bitter crab,6,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,61,1,Post_Recruit,931,1,166,4,,,,,,Moved slightly off beach.
2020,7,1,23,Juneau,96,35,Normal,62,1,Mature_Female,931,2,94,3,80,1,1,,,Moved slightly off beach.
2020,7,1,23,Juneau,97,59,Normal,32,1,Pre_Recruit,931,1,129,3,,,,,,
2020,7,1,23,Juneau,97,59,Normal,33,1,Pre_Recruit,931,1,137,3,,,,,,
2020,7,1,23,Juneau,97,59,Normal,34,1,Post_Recruit,931,1,174,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,97,59,Normal,35,1,Recruit,931,1,159,3,,,,,,
2020,7,1,23,Juneau,97,59,Normal,36,1,Mature_Female,931,2,119,3,80,1,1,Bitter crab,6,
2020,7,1,23,Juneau,98,49,Normal,31,1,Recruit,931,1,158,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,98,49,Normal,32,1,Pre_Recruit,931,1,133,3,,,,,,
2020,7,1,23,Juneau,99,43,Normal,37,1,Post_Recruit,931,1,146,4,,,,,,
2020,7,1,23,Juneau,99,43,Normal,38,1,Recruit,931,1,148,3,,,,,,
2020,7,1,23,Juneau,99,43,Normal,39,1,Recruit,931,1,143,3,,,,,,
2020,7,1,23,Juneau,99,43,Normal,40,1,Recruit,931,1,147,3,,,,,,
2020,7,1,23,Juneau,99,43,Normal,41,1,Recruit,931,1,143,3,,,,,,
2020,7,1,23,Juneau,100,36,Normal,60,1,Pre_Recruit,931,1,134,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,100,36,Normal,61,1,Post_Recruit,931,1,159,4,,,,,,
2020,7,1,23,Juneau,100,36,Normal,62,1,Recruit,931,1,144,3,,,,,,
2020,7,1,23,Juneau,100,36,Normal,63,1,Pre_Recruit,931,1,124,3,,,,,,
2020,7,1,23,Juneau,100,36,Normal,64,1,Pre_Recruit,931,1,129,3,,,,,,
2020,7,1,23,Juneau,100,36,Normal,65,1,Pre_Recruit,931,1,124,3,,,,,,
2020,7,1,23,Juneau,100,36,Normal,66,1,Pre_Recruit,931,1,129,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,100,36,Normal,67,1,Pre_Recruit,931,1,133,3,,,,,,
2020,7,1,23,Juneau,100,36,Normal,68,1,Pre_Recruit,931,1,125,4,,,,,,
2020,7,1,23,Juneau,100,36,Normal,69,1,Pre_Recruit,931,1,126,4,,,,Bitter crab,6,
2020,7,1,23,Juneau,100,36,Normal,70,1,Pre_Recruit,931,1,115,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,100,36,Normal,71,1,Mature_Female,931,2,104,4,90,1,1,,,
2020,7,1,23,Juneau,101,23,Normal,15,1,Pre_Recruit,931,1,133,3,,,,Bitter crab,6,Moved slightly off beach
2020,7,1,23,Juneau,101,23,Normal,16,1,Recruit,931,1,145,3,,,,Bitter crab,6,Moved slightly off beach
2020,7,1,23,Juneau,101,23,Normal,17,1,Recruit,931,1,149,3,,,,,,Moved slightly off beach
2020,7,1,23,Juneau,101,23,Normal,18,1,Recruit,931,1,145,3,,,,Bitter crab,6,Moved slightly off beach
2020,7,1,23,Juneau,101,23,Normal,19,1,Recruit,931,1,148,3,,,,Bitter crab,6,Moved slightly off beach
2020,7,1,23,Juneau,101,23,Normal,20,1,Post_Recruit,931,1,141,4,,,,Bitter crab,6,Moved slightly off beach
2020,7,1,23,Juneau,101,23,Normal,21,1,Pre_Recruit,931,1,133,3,,,,Bitter crab,6,Moved slightly off beach
2020,7,1,23,Juneau,101,23,Normal,22,1,Pre_Recruit,931,1,131,3,,,,Bitter crab,6,Moved slightly off beach
2020,7,1,23,Juneau,101,23,Normal,23,1,Recruit,931,1,142,3,,,,Bitter crab,6,Moved slightly off beach
2020,7,1,23,Juneau,101,23,Normal,24,1,Pre_Recruit,931,1,110,3,,,,Bitter crab,6,Moved slightly off beach
2020,7,1,23,Juneau,101,23,Normal,25,5,Mature_Female,931,2,93,3,70,1,1,Bitter crab,6,Moved slightly off beach
2020,7,1,23,Juneau,101,23,Normal,26,5,Mature_Female,931,2,104,5,80,1,1,,,Moved slightly off beach
2020,7,1,23,Juneau,101,23,Normal,27,4,Mature_Female,931,2,109,3,60,1,1,Bitter crab,6,Moved slightly off beach
2020,7,1,23,Juneau,102,24,Normal,16,1,Mature_Female,931,2,105,3,50,1,1,Bitter crab,6,No TB.
2020,7,1,23,Juneau,103,29,Normal,29,1,Pre_Recruit,931,1,132,3,,,,,,
2020,7,1,23,Juneau,103,29,Normal,30,1,Recruit,931,1,142,3,,,,,,
2020,7,1,23,Juneau,103,29,Normal,31,1,Post_Recruit,931,1,157,4,,,,Bitter crab,6,
2020,7,1,23,Juneau,103,29,Normal,32,1,Pre_Recruit,931,1,136,3,,,,,,
2020,7,1,23,Juneau,103,29,Normal,33,1,Pre_Recruit,931,1,129,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,103,29,Normal,34,1,Recruit,931,1,156,3,,,,,,
2020,7,1,23,Juneau,103,29,Normal,35,1,Post_Recruit,931,1,154,4,,,,,,
2020,7,1,23,Juneau,103,29,Normal,36,1,Recruit,931,1,143,3,,,,,,
2020,7,1,23,Juneau,103,29,Normal,37,1,Juvenile,931,1,108,3,,,,,,
2020,7,1,23,Juneau,103,29,Normal,38,1,Recruit,931,1,165,3,,,,,,
2020,7,1,23,Juneau,103,29,Normal,39,1,Pre_Recruit,931,1,110,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,103,29,Normal,40,1,Recruit,931,1,143,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,103,29,Normal,41,1,Juvenile,931,1,103,3,,,,,,
2020,7,1,23,Juneau,103,29,Normal,42,1,Recruit,931,1,144,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,103,29,Normal,43,1,Pre_Recruit,931,1,127,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,103,29,Normal,44,1,Recruit,931,1,143,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,103,29,Normal,45,1,Pre_Recruit,931,1,131,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,103,29,Normal,46,1,Pre_Recruit,931,1,133,3,,,,,,
2020,7,1,23,Juneau,103,29,Normal,47,1,Mature_Female,931,2,105,3,60,1,1,Bitter crab,6,
2020,7,1,23,Juneau,103,29,Normal,48,1,Mature_Female,931,2,99,3,70,1,1,Bitter crab,6,
2020,7,1,23,Juneau,103,29,Normal,49,1,Mature_Female,931,2,100,3,70,1,1,Bitter crab,6,
2020,7,1,23,Juneau,104,43,Normal,,0,,931,,,,,,,,,
2020,7,1,23,Juneau,105,36,Normal,1,1,Pre_Recruit,931,1,114,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,105,36,Normal,2,1,Mature_Female,931,2,107,3,80,1,1,Bitter crab,6,
2020,7,1,23,Juneau,106,67,Normal,24,1,Recruit,931,1,156,3,,,,,,
2020,7,1,23,Juneau,106,67,Normal,25,1,Recruit,931,1,138,3,,,,,,
2020,7,1,23,Juneau,106,67,Normal,26,1,Recruit,931,1,156,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,106,67,Normal,27,1,Recruit,931,1,150,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,106,67,Normal,28,1,Pre_Recruit,931,1,127,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,106,67,Normal,29,1,Mature_Female,931,2,119,3,80,1,1,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,53,1,Recruit,931,1,147,3,,,,,,
2020,7,1,23,Juneau,107,69,Normal,54,1,Post_Recruit,931,1,174,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,55,1,Pre_Recruit,931,1,121,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,56,1,Post_Recruit,931,1,170,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,57,1,Recruit,931,1,160,3,,,,,,
2020,7,1,23,Juneau,107,69,Normal,58,1,Recruit,931,1,149,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,59,1,Recruit,931,1,168,3,,,,,,
2020,7,1,23,Juneau,107,69,Normal,60,1,Post_Recruit,931,1,178,3,,,,,,
2020,7,1,23,Juneau,107,69,Normal,61,1,Recruit,931,1,157,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,62,1,Recruit,931,1,155,3,,,,,,
2020,7,1,23,Juneau,107,69,Normal,63,1,Recruit,931,1,158,3,,,,,,
2020,7,1,23,Juneau,107,69,Normal,64,1,Recruit,931,1,150,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,65,1,Recruit,931,1,160,3,,,,,,
2020,7,1,23,Juneau,107,69,Normal,66,1,Post_Recruit,931,1,159,4,,,,,,
2020,7,1,23,Juneau,107,69,Normal,67,1,Recruit,931,1,158,3,,,,,,
2020,7,1,23,Juneau,107,69,Normal,68,1,Recruit,931,1,141,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,69,1,Recruit,931,1,152,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,70,1,Pre_Recruit,931,1,135,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,71,1,Recruit,931,1,151,3,,,,,,
2020,7,1,23,Juneau,107,69,Normal,72,2,Juvenile_Female,931,2,100,3,0,3,4,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,73,2,Mature_Female,931,2,108,3,80,1,1,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,74,2,Mature_Female,931,2,101,3,80,1,1,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,75,2,Mature_Female,931,2,103,3,40,1,1,Bitter crab,6,
2020,7,1,23,Juneau,107,69,Normal,76,2,Mature_Female,931,2,98,3,70,1,1,,,
2020,7,1,23,Juneau,107,69,Normal,77,2,Mature_Female,931,2,92,3,70,1,1,,,
2020,7,1,23,Juneau,108,49,Normal,38,2,,931,1,,4,,,,,,
2020,7,1,23,Juneau,108,49,Normal,39,2,,931,1,,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,108,49,Normal,40,2,,931,1,,3,,,,,,
2020,7,1,23,Juneau,108,49,Normal,41,2,,931,1,,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,108,49,Normal,42,2,,931,1,,3,,,,,,
2020,7,1,23,Juneau,108,49,Normal,43,2,,931,1,,3,,,,,,
2020,7,1,23,Juneau,108,49,Normal,44,2,,931,1,,3,,,,,,
2020,7,1,23,Juneau,108,49,Normal,45,2,,931,1,,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,108,49,Normal,46,2,,931,1,,3,,,,,,
2020,7,1,23,Juneau,108,49,Normal,47,2,,931,1,,3,,,,,,
2020,7,1,23,Juneau,108,49,Normal,48,2,,931,1,,3,,,,,,
2020,7,1,23,Juneau,108,49,Normal,49,2,,931,1,,3,,,,,,
2020,7,1,23,Juneau,108,49,Normal,50,2,,931,1,,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,108,49,Normal,51,2,,931,1,,3,,,,,,
2020,7,1,23,Juneau,108,49,Normal,52,2,Mature_Female,931,2,,5,70,1,1,,,
2020,7,1,23,Juneau,108,49,Normal,53,2,Mature_Female,931,2,,4,90,1,1,,,
2020,7,1,23,Juneau,108,49,Normal,54,2,Mature_Female,931,2,,3,80,1,1,,,
2020,7,1,23,Juneau,108,49,Normal,55,2,Mature_Female,931,2,,4,90,1,1,,,
2020,7,1,23,Juneau,108,49,Normal,56,1,Mature_Female,931,2,,3,80,1,1,Bitter crab,6,
2020,7,1,23,Juneau,109,30,Normal,2,1,Pre_Recruit,931,1,111,4,,,,,,
2020,7,1,23,Juneau,109,30,Normal,3,1,Juvenile,931,1,95,4,,,,,,
2020,7,1,23,Juneau,109,30,Normal,4,1,Pre_Recruit,931,1,114,3,,,,Bitter crab,6,
2020,7,1,23,Juneau,109,30,Normal,5,1,Pre_Recruit,931,1,122,5,,,,,,
2020,7,1,23,Juneau,110,31,Normal,31,1,Post_Recruit,931,1,148,4,,,,,,
2020,7,1,23,Juneau,110,31,Normal,32,1,Post_Recruit,931,1,154,4,,,,,,
2020,7,1,23,Juneau,110,31,Normal,33,1,Pre_Recruit,931,1,128,3,,,,,,
2020,7,1,23,Juneau,110,31,Normal,34,1,Pre_Recruit,931,1,114,4,,,,,,
2020,7,1,23,Juneau,110,31,Normal,35,1,Post_Recruit,931,1,160,5,,,,,,
2020,7,1,23,Juneau,110,31,Normal,36,1,Post_Recruit,931,1,148,5,,,,,,
2020,7,1,23,Juneau,110,31,Normal,37,1,Recruit,931,1,154,3,,,,,,
2020,7,1,23,Juneau,110,31,Normal,38,1,Pre_Recruit,931,1,135,3,,,,,,
2020,7,1,23,Juneau,110,31,Normal,39,1,Post_Recruit,931,1,164,4,,,,,,
2020,7,1,23,Juneau,110,31,Normal,40,1,Juvenile,931,1,109,4,,,,,,
2020,7,1,23,Juneau,110,31,Normal,41,1,Juvenile,931,1,99,4,,,,,,
2020,7,1,23,Juneau,110,31,Normal,42,1,Pre_Recruit,931,1,119,4,,,,Bitter crab,6,
2020,7,1,23,Juneau,110,31,Normal,43,1,Juvenile,931,1,96,3,,,,,,
2020,7,1,23,Juneau,110,31,Normal,44,1,Juvenile,931,1,98,4,,,,,,
2020,7,1,23,Juneau,110,31,Normal,45,1,Juvenile,931,1,93,3,,,,,,
2020,7,1,23,Juneau,110,31,Normal,46,1,Juvenile,931,1,109,3,,,,,,
2020,7,1,23,Juneau,110,31,Normal,47,3,Mature_Female,931,2,109,5,80,1,1,,,
2020,7,1,23,Juneau,110,31,Normal,48,3,Mature_Female,931,2,103,4,100,1,1,,,
2020,7,1,23,Juneau,110,31,Normal,49,3,Mature_Female,931,2,106,4,90,1,1,,,
2020,7,1,23,Juneau,110,31,Normal,50,3,Mature_Female,931,2,103,5,40,1,1,,,
2020,7,1,23,Juneau,110,31,Normal,51,3,Mature_Female,931,2,91,5,100,1,1,,,
